zip_code,2011_MHI,2012_MHI,2013_MHI,2014_MHI,2015_MHI,2016_MHI,2017_MHI,2018_MHI,2019_MHI
70541,48750,41250,31467,24667,23036,27656,23750,21071,30833
70542,43780,44547,45438,48727,48085,49231,50982,64342,71957
70543,37734,42083,43567,44656,44856,49609,52533,52284,64666
70544,36996,41047,36598,37423,37262,36913,36967,37195,40407
70546,43871,42097,41711,41294,39382,37010,36722,36372,41151
70548,38115,38615,37330,40131,34921,39389,39148,44879,43490
70549,41510,30938,33182,37056,40052,46133,45000,41773,40380
70550,250001,250001,-666666666,53594,,-666666666,-666666666,-666666666,-666666666
70552,39426,38867,40571,36806,37321,38250,36887,36742,35847
70554,26083,21435,25198,23477,25376,26875,31175,31233,29963
70555,61301,55108,61971,63295,63910,63750,67920,64912,63239
70556,29559,28021,22604,31125,58750,-666666666,-666666666,-666666666,22273
70558,35817,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
70559,36307,42617,37875,47946,53854,49375,46725,42273,45774
70560,38699,39441,40663,41469,40777,40138,39823,39150,40856
70563,61929,65063,62208,62500,61596,61297,63661,65091,66956
70570,30007,31424,31958,31017,29157,26153,28843,30027,34010
70575,-666666666,-666666666,-666666666,-666666666,,26328,-666666666,-666666666,-666666666
70576,32917,30625,38500,31438,28750,33438,36964,36500,37375
70577,31814,42843,42784,37917,35515,34527,33240,33699,36193
70578,41913,40643,42263,40142,40339,42765,43979,55448,54845
70580,17250,4020,-666666666,-666666666,-666666666,-666666666,-666666666,50488,48542
70581,46250,43550,45167,42125,41731,47656,41667,36903,35781
70582,37280,38262,37292,40843,41503,47820,48813,50829,47669
70583,43222,44609,48964,51395,45930,44317,44985,48189,45295
70584,46279,51777,50775,47259,52393,45700,43487,44472,42459
70585,62083,82566,82250,46250,41250,41000,29821,29063,28750
70586,35583,35140,33019,32426,30922,30620,30631,33013,31898
70589,36624,38630,35625,39052,34444,33814,35610,34867,35482
70591,40125,40483,40381,40945,39397,39731,45510,48553,48641
70592,70849,80881,82115,76587,81523,80664,76883,77463,79441
70601,29425,30070,29882,29094,29617,28830,31773,32068,31964
70605,61669,60487,57490,58436,61500,64343,68551,70160,70391
70607,36099,35538,36201,34314,37013,40089,38750,38676,42199
70611,59277,62343,65534,69478,66861,64305,67969,69972,74037
70615,32361,35297,32711,32924,30439,30603,30890,38091,40538
70630,70938,73924,72649,70417,100893,59132,59886,68846,69129
70631,62454,61923,63571,67031,69000,72188,49375,63438,-666666666
70632,48393,50066,59219,66250,69531,68500,95938,63882,105417
70633,41650,41204,39311,45150,40823,46497,43896,51055,51659
70634,43873,45685,46123,45769,45106,45922,48326,50287,53700
70637,56080,43750,49291,50489,50490,50147,40938,-666666666,52500
70638,60208,61667,50769,44375,46000,38000,41750,46667,46667
70639,40909,34667,34398,35978,33056,35550,21711,21111,29500
70640,30125,27589,27750,28472,28929,27778,24271,24583,24886
70643,22208,50556,51250,54250,57955,58304,61304,64464,28939
70644,42303,40069,47768,48583,47750,-666666666,-666666666,-666666666,-666666666
70645,43750,57083,62895,61974,64036,62269,45789,45893,42128
70646,33417,52604,52596,53750,68039,68918,-666666666,-666666666,-666666666
70647,55217,54067,53397,50000,48821,49105,51679,54886,55172
70648,45509,44213,41967,40757,44772,49503,47300,49071,51406
70650,83221,70781,83529,89150,70972,70833,55385,51591,-666666666
70651,74625,76458,64688,63452,,-666666666,-666666666,-666666666,-666666666
70652,43553,45982,46856,56250,61810,46199,60274,49265,47171
70653,42298,45074,41607,38833,39020,37587,38333,41667,49394
70654,43359,45208,67670,28281,,-666666666,-666666666,-666666666,-666666666
70655,36793,39375,36447,46250,41579,37481,39554,39737,39412
70656,39000,35959,34637,32716,32480,32500,38977,38056,38224
70657,47951,47809,54138,54677,61123,63072,60735,66084,63889
70658,42321,47000,50372,46429,52237,53750,67679,52891,55156
70659,41422,40508,44167,46042,45801,45765,49327,52721,49773
70660,52177,57566,54353,53813,42414,53571,49028,45069,47220
70661,33191,29938,29412,28801,36250,34688,47720,37292,50729
70662,32727,27000,24894,24884,26346,24651,33882,35481,-666666666
70663,47348,47725,45326,47846,49299,53019,53169,55135,54363
70665,59100,56013,59524,58472,61347,63707,64684,68390,73150
70668,37661,38018,36548,34573,37118,41061,46341,47967,51685
70669,44098,47360,46862,52007,53511,51427,55423,55364,50615
70706,69117,67486,67098,65040,63965,60919,64211,69783,72380
70710,53173,53185,46777,58241,60063,65956,68261,69833,77819
70711,57417,50813,47759,50625,50508,50816,64688,73672,67063
70712,41716,44712,73906,74286,73068,72250,57143,66875,58125
70714,42958,44211,44439,44320,42488,47297,51522,53285,58298
70715,41513,48950,43177,38000,40078,43155,43063,45288,48281
70719,59878,56979,54514,52617,60880,57018,60313,64545,66082
70721,50655,37750,53203,39777,24347,24289,26492,26856,-666666666
70722,32683,39411,42687,41716,43189,48456,50068,48158,60083
70723,30333,26765,26444,27385,27283,31458,41250,42763,34083
70725,58500,68365,69067,71297,76152,53155,65069,61984,54750
70726,54860,55677,57246,58920,60807,61367,63152,64052,64607
70729,66027,57167,71625,54297,,-666666666,-666666666,-666666666,56538
70730,47285,55208,53333,49577,50183,50679,49449,50156,50705
70732,49722,49821,49432,53177,47857,44643,45901,45804,48603
70733,51250,40667,37122,37201,43750,48681,42500,47232,50250
70734,87796,87115,74555,74898,74424,77140,90671,92692,93361
70736,58750,55536,53393,55346,55040,32917,32989,21162,20773
70737,58949,59159,60590,64635,65921,70038,72852,73011,74395
70739,65969,65765,73424,69828,75921,80085,83344,77982,88339
70740,56140,47434,49250,43095,42660,44643,44864,43049,44063
70743,57000,69875,146111,97273,,51000,70313,94531,97969
70744,49461,51069,38856,41866,42000,35595,35272,47750,34573
70747,23854,50119,24479,23558,,40357,33125,-666666666,21875
70748,34196,36829,41489,43304,43811,51406,44123,46432,46175
70749,43517,43173,42716,46736,46789,47744,52725,49024,43750
70750,25000,26815,31188,26212,24362,26417,25163,25104,30685
70752,47959,51979,62863,64286,63512,68026,67649,-666666666,46333
70753,39375,35000,41250,40814,31607,30365,24238,26094,26400
70754,53546,55274,55758,55746,50281,49425,56014,58447,68793
70755,49821,57545,60787,69417,71964,68000,70000,56458,47500
70756,25988,27500,30972,54135,,100625,86979,-666666666,34219
70757,40840,42153,40089,35269,33688,37162,39575,41326,43864
70759,43333,40357,32396,41230,37639,34651,39900,41386,40481
70760,30528,31126,33176,35343,32068,33813,36019,37978,30648
70761,47232,50050,34583,40625,26250,24395,32813,36467,35568
70762,78043,72361,54167,54000,64000,66940,-666666666,41285,40588
70763,66161,64948,71661,71858,71420,73415,74318,79618,90526
70764,42811,44600,45608,47460,48668,47912,45968,46798,50211
70767,44561,46308,50000,47436,51179,51507,57035,57280,60435
70769,84329,86882,88494,86762,88573,87820,88759,88950,95998
70770,85389,87871,86958,74833,58641,59120,60189,61647,69432
70772,53958,47159,43281,33250,32222,41500,38250,43304,48641
70773,90456,92730,54429,95263,-666666666,-666666666,-666666666,70313,70128
70774,58031,56946,54357,56544,65985,69673,78183,81426,79830
70775,52307,59142,62517,55536,60806,53201,56315,55483,60150
70776,58567,60962,60726,65462,71750,70469,68417,69676,63158
70777,56328,63305,64718,63686,60938,52464,52361,53464,59844
70778,51964,55938,67951,61810,61213,61471,60054,64648,90568
70780,59432,60833,54345,63219,63534,39519,47788,72861,71607
70782,60729,60455,26000,21083,21344,30250,24459,35536,-666666666
70783,45521,47381,51198,51741,55685,53304,54833,58438,71016
70785,63019,63057,61977,62665,61376,58291,59959,59679,60757
70787,19554,20946,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
70788,32820,32143,33942,31222,31277,41293,47039,46167,48821
70789,22283,24700,30036,31181,35192,35313,37308,40833,39821
70791,60032,62102,61561,67034,71906,72500,72631,69190,75197
70801,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,79306
70802,24964,24485,25043,26431,26809,25487,24920,25566,26115
70803,2499,8654,21333,21346,,23875,-666666666,-666666666,-666666666
70805,26535,27653,28031,28355,26133,26185,25783,25680,24993
70806,36283,37058,38504,38636,40798,40641,41436,43235,45081
70807,23481,23862,24646,24723,25273,26674,28953,31670,32483
70808,63259,65868,64650,62367,62250,62562,61807,66190,71805
70809,60856,59606,59230,58488,60813,66089,71685,74117,76604
70810,73460,71832,73894,74444,74382,74083,81004,81616,86471
70811,48554,50714,44965,47063,45794,44916,44063,40756,34953
70812,40973,42762,43948,42025,41631,36521,39690,38593,38327
70814,47983,49609,53073,52074,49315,51146,53026,49444,50110
70815,47288,49155,47979,47450,48699,49044,49322,51603,53054
70816,49346,49838,50057,49548,49688,48926,49413,51848,51971
70817,87765,88424,88490,86879,85117,83949,86968,84994,87786
70818,56761,66930,65948,65541,65552,66506,70154,67625,72298
70819,52607,47037,45032,45973,42238,53101,60739,63676,66887
70820,23647,24051,25790,26007,27732,25425,27368,29169,31459
70836,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
71001,22941,28553,29153,27350,30552,31204,29592,22976,30597
71003,40536,38929,32321,28320,29071,28367,29850,31906,32056
71004,26382,29219,28988,29107,35000,35000,33750,34375,31793
71006,66004,69685,75120,72567,71787,68351,68568,70371,78088
71007,55217,57054,71447,74397,80391,62083,63077,51960,42174
71008,42760,43472,38929,33910,34375,35000,33542,29185,29554
71016,30926,33488,34360,37500,39083,45714,42115,40270,42391
71018,33309,33850,34948,34193,34914,33253,27868,23750,24836
71019,36879,36270,37588,36887,38136,38156,40267,32767,34024
71021,14653,15968,18015,14743,16042,15227,17091,16883,17361
71023,50776,39500,38632,32938,33958,32129,31993,31514,32727
71024,38424,27083,27266,37250,35240,26141,32083,31228,37643
71027,35117,37377,36514,38750,51806,45625,44010,50200,44542
71028,32137,31686,32955,33277,32927,34229,36179,28494,25685
71029,41250,31875,29063,28333,33438,33750,46250,-666666666,42750
71030,33156,33750,43893,41781,49750,53620,55153,57131,59922
71031,33500,43971,44250,46250,49028,42946,39402,39318,34167
71032,51875,46667,48958,53456,43548,43266,39224,41094,39527
71033,38185,39490,46442,44750,50812,53677,55875,58327,56958
71034,34352,36339,37250,43036,47188,58125,58571,62917,58214
71037,59181,61375,64447,61167,58635,55211,52406,49924,50612
71038,26838,28712,30017,30000,28571,27411,24260,27500,26747
71039,46625,43542,41108,29754,31250,29437,28045,51178,39583
71040,35632,36411,34936,37268,33566,27950,25831,25595,25124
71043,28594,30909,33816,33854,34211,34583,40250,28587,27847
71044,28929,29167,32153,42813,41818,47656,44375,43750,44286
71045,39185,39716,39167,40463,39659,40709,50313,58077,60982
71046,44200,41518,41825,42869,44338,44009,43879,46500,46120
71047,50900,51707,52837,53388,56036,55765,57124,57717,54487
71048,26458,25417,26500,26250,,-666666666,-666666666,-666666666,110000
71049,31667,31297,31761,37833,36042,44722,46111,50898,52337
71051,49038,50729,42332,42379,48958,46902,47431,49408,47008
71052,28133,29088,28528,31009,30139,30940,30129,29375,28513
71055,35596,38925,37870,37508,35901,35233,31486,30772,29042
71060,38520,38495,50380,43713,41375,50139,45104,46500,42115
71061,31699,34450,32773,32772,32417,34866,36411,37269,42760
71063,26875,29327,27566,26146,19500,30278,39727,40978,41600
71064,31101,32126,34030,37634,32929,30106,29182,31863,33239
71065,36125,33304,36125,36146,31583,30313,32308,27056,30509
71067,41375,43816,45420,46938,46088,43227,44541,46745,45994
71068,31507,30000,30846,28144,29978,34429,34356,31446,26750
71069,16613,17946,19875,23869,26172,24009,25893,35139,23917
71070,35132,41250,40536,43286,41875,43750,40694,46250,42031
71071,45227,48720,49737,50486,41161,41417,42308,39265,38203
71072,39962,41554,43015,43897,49375,50909,36219,35179,35513
71073,36739,35863,37900,39756,38116,30938,30227,27196,28194
71075,28686,28601,26146,30109,27383,26663,28125,26340,21107
71078,58455,62199,63343,63085,62747,62762,54403,59938,72137
71079,76932,67361,65625,66302,,-666666666,-666666666,30481,31094
71082,31161,28545,29505,27454,31771,32862,32957,35375,36105
71101,20329,18715,20410,20911,21058,20597,18869,17654,17772
71103,20410,22901,22695,21207,21907,20523,19600,21285,22424
71104,40223,41427,41970,42216,40966,40681,39255,40661,44335
71105,54863,56768,57798,58518,56658,56420,54581,55315,55459
71106,48031,49116,49644,51877,52750,51771,53089,52755,54252
71107,35798,37120,38920,40184,39696,39362,38700,36854,39285
71108,29759,29917,31034,30172,30535,31291,31803,29937,28609
71109,22161,22104,22255,22259,22333,22397,23129,24851,25142
71110,37868,39730,41886,43868,55909,56650,55208,51146,52047
71111,50658,50835,50526,48838,51524,51590,53431,57222,59507
71112,51194,51508,51790,52467,51179,51403,51529,52982,51623
71115,54966,54188,57650,56002,55884,56921,54122,54087,55201
71118,47040,47580,48041,49410,50025,45636,44889,43822,47184
71119,50720,53200,56113,56901,55953,52381,48445,48980,48977
71129,45476,46891,44738,44407,42337,37591,36086,40616,38583
71201,40888,39672,42507,44230,44355,45121,46911,48767,47299
71202,24773,24224,22386,22246,21952,22788,22132,22840,23285
71203,39677,39762,41229,41684,40646,40651,41878,40950,38713
71209,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
71219,29500,29898,29516,29731,29973,47955,52782,54837,57717
71220,30999,31322,28600,28501,28668,30480,31287,32679,32288
71222,26771,27349,25020,25132,30077,31018,27269,31845,31631
71223,14271,16250,15833,15625,14545,15625,25952,21000,24219
71225,56578,60332,60108,52442,49688,49375,57120,65255,68147
71226,31186,31208,31018,25605,26546,25764,33137,41042,39444
71227,41058,44250,46328,49148,51538,61830,53783,55109,55223
71229,35750,37276,45658,51350,40824,40208,46154,48404,48813
71232,38733,37426,38207,38781,37218,38028,36034,32024,30185
71233,28654,30577,31333,24063,21688,21875,24063,-666666666,27813
71234,51975,52894,50052,50610,53523,51486,56989,60893,63526
71235,41302,44132,47038,43125,43028,48523,41655,39024,48700
71237,26854,30400,30380,27250,25313,26833,26583,30250,26250
71238,62250,57500,59643,56397,56107,56371,58478,62439,63049
71241,37330,35219,36541,34298,32266,36389,38634,44303,43901
71243,100880,29750,26875,31563,,54432,54205,56250,70536
71245,24922,24255,24104,26528,26184,24880,23041,24387,22434
71247,29545,28456,28750,30372,31910,33750,30938,29167,29375
71250,-666666666,-666666666,28750,30625,,-666666666,-666666666,-666666666,-666666666
71251,39824,39401,37775,35122,34243,32376,31275,33576,35726
71253,29375,26094,23750,21591,22386,25000,25625,29167,32917
71254,22244,22024,22460,21713,19729,20645,19315,18750,19544
71256,16585,18600,22500,25288,26140,29076,35481,36125,39038
71259,40938,42016,36477,46429,46167,44167,48362,39643,39340
71260,43904,43039,43526,40919,40531,41675,41552,40275,38140
71261,30930,25066,24444,20511,21833,22992,23917,24141,26944
71263,29747,33005,33203,31220,33448,37478,39563,35977,38083
71264,45640,48843,39514,43854,41736,40694,42703,50625,46574
71266,36786,38679,40705,41290,35078,45893,50076,53750,52279
71268,48702,41106,40889,43826,43446,60833,60714,67847,64103
71269,37206,38613,37490,37832,35594,32733,34173,36096,36513
71270,32846,34194,34546,33016,32375,31629,32729,33114,33664
71272,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
71275,44871,46106,42670,41705,37361,41484,48385,49250,51440
71276,22203,30089,32273,34333,34792,37813,52188,61719,63500
71277,30750,31750,39659,42543,44261,45208,47313,46250,49891
71279,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
71280,47716,45410,43033,46080,44676,47068,51055,61385,61908
71282,25999,24340,25155,23355,23365,24554,28995,27546,30135
71286,63625,73065,33438,33523,31250,35893,38194,48155,50357
71291,49578,50426,48191,47626,46952,47562,46272,50762,52113
71292,38263,35619,35491,34019,32449,35358,36401,39013,41801
71295,34492,33411,31850,31922,30997,29951,32575,34551,33110
71301,33578,32986,32065,31388,30228,30867,32843,33570,35849
71302,28203,30205,29306,29004,28946,28314,28901,28814,28064
71303,47802,52757,48356,51381,51269,53356,47053,52878,57763
71316,66250,66205,-666666666,-666666666,,-666666666,-666666666,-666666666,-666666666
71322,33393,33125,30662,33935,28949,33000,35754,33977,35929
71323,51125,62933,52500,32461,42000,32614,33750,34306,39167
71325,35250,30958,31599,31033,31176,30481,22443,20395,25429
71326,26125,24107,30538,31216,28661,29559,33151,33606,40000
71327,34289,39302,38795,36731,34848,44032,44085,53611,48047
71328,50829,46523,49284,48484,48780,51149,61369,63237,64982
71331,37457,40515,37109,37353,42083,48594,37321,41815,42150
71333,28625,30000,24128,22846,22500,20208,19750,24375,27727
71334,20885,22429,21291,22020,23083,23025,24184,26207,26446
71336,35757,34167,33646,25588,26053,32857,40286,38667,40889
71339,78523,81136,80972,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
71340,27023,30699,30560,35875,42500,36750,28125,35769,30938
71341,31597,35609,35426,38997,41194,41847,45395,44034,43208
71342,46625,46972,47457,40497,34968,31266,30358,32664,38839
71343,40597,43448,41734,38988,37756,35541,33281,37048,35674
71345,8698,12563,9931,13125,13125,-666666666,-666666666,-666666666,-666666666
71346,43974,35489,38125,39063,43221,39152,43145,41587,41964
71350,29167,30059,35417,36094,38565,41875,44525,31766,27833
71351,29150,33856,32115,30432,30813,29740,29755,34715,38110
71353,23603,26786,26719,28606,29813,26756,28382,30833,36042
71354,37917,40714,39539,38438,37868,38319,41005,45481,45116
71355,35813,34750,33266,29081,35167,40505,40082,40990,39019
71356,37054,29732,16523,16762,15236,27784,29000,24750,22543
71357,26458,28750,29306,29310,27303,27188,23224,24625,26250
71358,31204,36429,37500,32450,30469,35944,34667,29688,33393
71360,45077,43968,44004,44882,44290,46235,47089,51250,50176
71362,40227,41411,39491,40577,39537,39237,40611,43558,40969
71366,34286,34479,28333,24315,22051,21206,22778,25318,28313
71367,51974,26743,40341,61639,,-666666666,40759,27237,30625
71368,28393,26061,22287,20083,17031,23828,26250,30972,37500
71369,33220,32353,30298,26942,27338,25378,24907,25427,26403
71371,57841,43221,54219,56422,55680,48889,58340,52045,59231
71373,38160,34103,36201,39295,36057,34911,37662,37549,36970
71375,25820,24625,22344,23977,18618,18782,17440,18649,29792
71377,8350,8380,15833,4441,,-666666666,-666666666,-666666666,49550
71378,30871,27542,25625,24241,25362,25750,27212,24010,33040
71401,-666666666,-666666666,-666666666,-666666666,110648,113292,115541,118017,120947
71403,46277,50439,45923,49200,52472,56763,55592,59811,63047
71404,29531,45682,45583,45850,,50694,53472,51734,54593
71405,45968,54868,55242,51726,50536,50851,41779,43542,52295
71406,63750,65821,66036,68125,68707,68109,-666666666,68417,-666666666
71407,60521,60357,39196,32083,24077,23221,24741,26571,28523
71409,42378,46037,46067,46574,45123,46646,41647,43947,45746
71410,33750,32500,35625,37813,37083,39500,-666666666,-666666666,-666666666
71411,26385,31641,39464,39038,29583,28654,27555,27855,28899
71414,28750,31250,31250,28750,29375,22500,14688,13375,13558
71416,29038,29375,30263,31172,31188,26944,30125,24167,26875
71417,32036,30471,32077,28841,33511,33698,33667,30855,35077
71418,38636,42875,39329,36635,33442,28125,28337,28927,29085
71419,38344,37024,37227,38629,37917,39421,41417,41691,44153
71422,35340,36336,35048,38676,39722,36055,39196,39000,34167
71423,49986,49129,50259,49063,42284,47224,49375,51705,52606
71424,44500,38325,39125,42212,42773,41800,56204,78750,85606
71425,44250,49375,41250,41875,41488,41106,40833,-666666666,-666666666
71426,77692,70000,63125,45000,52841,53417,48750,41000,38750
71427,33125,32583,26685,25625,26444,25800,25587,27647,28258
71429,45036,43864,35208,35583,39222,42130,48523,47667,45068
71430,43118,43012,47786,54828,49600,42159,42423,42346,40685
71432,45104,40673,40357,40563,39028,40641,42600,46563,42500
71433,31783,32939,40231,37625,42132,44167,45982,44744,50000
71435,39595,39015,38720,38859,33854,33661,36900,40994,50432
71438,43378,48472,45781,52599,50509,52008,49922,62917,48603
71439,39135,38073,38468,29107,31918,31816,44250,41713,55442
71441,17717,27833,27589,18964,,-666666666,28011,29524,35568
71446,48060,48224,48170,47546,46532,46353,47226,48145,48287
71447,30000,32206,35764,37759,34821,37830,33095,27500,30664
71449,33574,35372,34385,36591,40689,41492,42589,38350,40293
71450,31985,32976,53750,51346,60703,60625,54583,41042,43162
71452,29688,33125,33571,34205,34625,37083,-666666666,40329,40313
71454,35216,36597,40025,38203,37656,39878,32143,33056,39167
71455,18478,19375,28173,30313,30114,-666666666,-666666666,-666666666,-666666666
71456,31950,33182,34200,32629,33990,35833,39375,43295,50436
71457,30593,30417,31515,30517,27474,26648,26314,25780,26654
71459,43500,45606,46517,46275,45399,44786,40491,41815,46530
71461,39473,39074,40318,42742,42841,44107,47500,50625,43382
71462,33295,28558,29231,26875,31250,37130,34650,33214,35724
71463,32775,32742,30955,33263,34313,35360,35577,36516,42235
71465,32873,35313,35081,37278,40776,43207,37059,39701,48698
71466,39779,39196,39063,40179,,40625,36891,60122,39672
71467,45185,45945,44839,47969,47701,43214,41228,45417,38703
71468,45221,44632,37500,32215,33203,33618,34875,33333,33929
71469,41933,43495,42500,44031,47976,42171,40022,32450,31133
71472,19896,17625,14118,38287,,-666666666,-666666666,-666666666,-666666666
71473,37083,42586,39375,40625,37857,43583,46042,44531,-666666666
71474,58125,57596,62188,68125,77969,73214,62857,72857,67500
71479,43643,32500,41389,41000,39167,40521,44338,48688,51719
71480,41579,50500,38182,40583,36667,37115,37292,47361,46250
71483,28719,33622,34489,33552,32433,33827,27387,33766,34447
71485,74563,67826,62470,65568,70929,67188,64926,60461,69152
71486,36174,37816,34645,37371,36148,34926,35554,33715,35271
71601,23380,23664,25268,25785,26711,27326,30350,30710,31867
71602,44228,48207,43982,43478,41807,42319,42656,50406,51128
71603,41736,40719,40730,40343,39735,39388,40213,40796,43137
71630,31250,29821,36146,38125,36058,36058,35724,35326,27297
71631,19390,19946,20114,19817,22868,23125,27841,31458,43050
71635,39118,42131,39646,35363,34478,37285,36179,39049,46463
71638,18628,21028,20226,22245,23551,26741,31111,32292,33699
71639,31363,28093,25201,25805,25000,26035,27123,35326,36461
71640,19917,19371,21276,21678,21985,21466,22077,24476,26435
71642,37625,39500,26458,27500,32411,31875,25742,21250,-666666666
71643,19213,23385,21719,22583,21484,28125,31125,33333,31364
71644,45040,41136,34167,36250,31726,31786,28750,26648,32723
71646,34633,36832,32689,35918,36220,36768,40583,44355,45378
71647,38750,30938,33889,31583,35625,46389,50404,52689,47237
71651,33281,80163,81087,83125,,-666666666,-666666666,45698,-666666666
71652,26653,29271,30375,30714,32991,35850,37105,42969,46042
71653,33000,33074,34414,37372,39107,41616,41125,41641,41653
71654,26951,28605,29675,27813,26875,22078,23737,24578,29855
71655,32587,30763,30280,31030,31398,32034,36235,43992,48396
71658,23795,28690,31250,33304,29423,30511,33194,33958,34792
71659,36098,38529,38324,38363,,-666666666,-666666666,-666666666,7171
71660,42935,44318,43935,59821,66107,66838,68500,54615,56579
71661,33438,23750,23250,21458,17386,18214,12917,18011,19567
71662,62321,40938,13125,13421,25938,25909,28059,27924,-666666666
71663,24420,24727,25500,31875,32750,38424,39375,38359,41328
71665,38845,39979,42935,43261,43563,41103,43399,40699,45125
71666,46285,14375,14659,13625,13542,-666666666,-666666666,-666666666,-666666666
71667,30678,32455,32024,31980,32370,32126,39265,46690,48558
71670,31696,50792,51316,43897,42917,42019,32266,31429,35500
71671,32224,33043,30439,34574,33884,34867,36089,39100,42929
71674,48221,45703,46923,51429,36691,36141,33125,31713,34226
71675,31466,34298,33696,43125,47218,43750,41688,55250,43512
71676,27112,27083,27500,30000,23750,23269,22679,31473,37917
71677,18750,16083,16042,15625,15750,20000,23281,25833,30078
71701,33997,32286,31388,31609,30286,30706,31983,35073,35280
71711,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
71720,34286,33500,42011,36182,34375,28717,35230,43000,38125
71722,12083,11719,13750,15577,16563,28750,30500,53125,50000
71724,32417,30156,32931,34605,35417,35577,35598,60019,49643
71725,23750,25625,26563,32917,41688,41000,40833,43452,27143
71726,21990,22368,26484,30522,30572,30955,29792,29583,30675
71730,37259,39869,37795,39004,39095,40423,41444,45634,45324
71740,51058,54273,47596,47500,32083,29864,23980,27583,41250
71742,27944,28134,28685,31580,32253,35205,35477,34737,39529
71743,33019,31801,36413,33346,35375,36350,38586,37768,42727
71744,30292,30722,30149,32203,34242,32591,34452,43788,47993
71745,18333,26000,25625,27500,27500,27292,29792,29737,36875
71747,37813,34605,32841,35054,35926,35500,36360,39792,44800
71749,40331,37500,36250,35457,43676,45483,47308,47393,46625
71751,50341,52877,53657,56389,65250,60792,51750,47361,45956
71752,29792,24939,24426,21576,23261,25117,33864,28304,26635
71753,34119,32575,35205,40215,38937,40243,39331,36191,34547
71758,50298,49423,50556,51042,,31618,-666666666,35667,33929
71759,41923,44500,39821,39188,41719,42188,41273,41192,52750
71762,45133,39914,37500,41591,34310,33241,37218,36008,42577
71763,35208,35875,31875,37273,34972,39813,38008,40541,40658
71764,33036,33939,36588,34063,30000,33649,34764,36250,42500
71765,32316,31174,30394,31042,34297,33099,33113,28438,36758
71766,29009,32063,25833,42955,42969,41250,32500,38750,36316
71770,35644,39267,29274,29107,37269,35462,32019,38100,44291
71772,84250,108750,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
71801,34506,29815,29738,29690,28743,31480,39918,42116,47567
71820,88636,44250,-666666666,46359,,-666666666,-666666666,-666666666,-666666666
71822,39851,40547,41324,42063,35849,34951,35822,46390,43836
71823,37500,33125,43125,34750,36250,30000,-666666666,35625,-666666666
71825,39886,30938,35625,51923,44757,53727,56356,56667,51875
71826,28403,25729,26506,30139,28942,26705,34342,31705,32120
71827,40217,33417,33333,28472,26902,34500,35500,34200,38750
71832,31939,28628,30908,32448,34375,38201,43406,46626,48720
71833,32333,34926,38317,40257,39141,42750,41042,36927,37823
71834,36027,39423,39821,42115,50104,50500,47946,40720,44907
71835,35777,40460,39899,40205,39549,39063,39671,40069,48917
71836,38889,39779,37629,34722,36411,37917,44185,39219,47705
71837,39299,38908,43498,43426,44066,42759,49085,45446,46617
71838,43580,41250,28512,37554,29965,30972,37636,40106,33021
71839,16429,16667,19464,25197,17708,22188,31042,40156,38958
71841,40766,40430,45048,39219,39688,41667,52535,51544,44107
71842,39080,39623,39410,38875,33939,31932,36344,36563,41023
71845,23676,23462,22321,25956,26987,29125,31952,32171,31378
71846,34968,40119,45125,43333,46769,49159,49511,50994,44130
71847,29850,27940,28333,29904,33779,33262,34000,36577,-666666666
71851,36131,32847,32500,32750,32333,37857,43770,41500,44196
71852,40597,39375,40631,40701,40166,37038,34665,36691,37518
71853,32000,19353,29583,26161,26133,26892,-666666666,26417,-666666666
71854,40946,40779,41329,40578,39846,39431,40631,41392,42375
71855,20795,40139,42167,36875,,43333,43125,-666666666,38516
71857,37361,30768,29196,26250,27456,26878,36858,37034,37344
71858,40321,38750,38447,34722,30000,30515,36010,40096,36024
71859,53693,88438,56111,55833,55385,36313,33906,32008,32417
71860,33447,29095,31379,29261,27906,24743,28137,29831,31620
71861,38150,45000,50240,52714,54519,42500,43917,39306,32200
71862,32625,36875,39306,27188,52667,52981,36223,36515,32177
71865,53472,43750,32083,43021,33125,30341,18500,40000,-666666666
71866,26205,26891,36500,36964,55795,59000,59821,56875,60694
71901,32176,31443,31323,32595,32728,32758,35762,38430,40034
71909,51374,50643,51880,53101,53634,50542,54167,57000,55115
71913,38297,38674,39713,39684,37213,40099,41635,42883,45511
71921,30565,31373,32448,34951,37599,41827,40917,42500,48500
71922,30938,30938,30625,21667,41667,38333,39250,38438,30893
71923,34238,34080,32189,34725,35336,35743,37101,40025,40856
71929,38576,37413,45223,45953,47090,53750,49771,48545,48845
71933,24890,52950,58750,59333,58750,56875,-666666666,29538,42938
